f_1,f_2,f_3,f_4,"w_1,1","w_1,2","w_1,3","w_1,4","w_2,1","w_2,2","w_2,3","w_2,4","w_3,1","w_3,2","w_3,3","w_3,4","w_4,1","w_4,2","w_4,3","w_4,4"
1228,1028,61680,65280,-1,-3,0,0,4,3,0,0,-1,-3,2,0,-3,-2,-1,1
1100,1028,61680,65280,-1,-3,0,0,4,3,0,0,-3,-3,2,0,-3,-2,-1,1
8874,1028,61680,65280,4,-3,0,0,-2,3,0,0,-1,-3,2,0,-2,-2,-1,1
43758,1028,61680,65280,4,-3,0,0,2,3,0,0,-1,-3,2,0,-2,-2,-1,1
52462,1028,61680,65280,2,-3,0,0,4,3,0,0,-1,-3,2,0,-2,-2,-1,1
17612,1028,61680,65280,-2,-3,0,0,4,3,0,0,-1,-3,2,0,-2,-2,-1,1
68,1028,61680,65280,-2,-3,0,0,2,3,0,0,-1,-3,2,0,-2,-2,-1,1
34,1028,61680,65280,2,-3,0,0,-2,3,0,0,-1,-3,2,0,-2,-2,-1,1
554,1028,61680,65280,3,-3,0,0,-2,3,0,0,-1,-3,2,0,-2,-2,-1,1
3148,42,61680,65280,-1,3,0,0,3,-1,0,0,-2,-2,2,0,-1,-3,-1,1
3148,76,61680,65280,-1,-1,0,0,3,3,0,0,-2,-2,2,0,-1,-3,-1,1
3148,238,61680,65280,-1,1,0,0,3,2,0,0,-2,0,2,0,-1,-3,-1,1
3148,204,61680,65280,-1,0,0,0,3,2,0,0,-2,0,2,0,-1,-3,-1,1
3148,206,61680,65280,-1,1,0,0,3,2,0,0,-2,-1,2,0,-1,-3,-1,1
3148,174,61680,65280,-1,2,0,0,3,1,0,0,-2,-1,2,0,-1,-3,-1,1
3148,2,61680,65280,-1,2,0,0,3,-2,0,0,-2,-2,2,0,-1,-3,-1,1
3148,12,61680,65280,-1,0,0,0,3,1,0,0,-2,-2,2,0,-1,-3,-1,1
3148,4,61680,65280,-1,-1,0,0,3,1,0,0,-2,-2,2,0,-1,-3,-1,1
3148,14,61680,65280,-1,1,0,0,3,1,0,0,-2,-2,2,0,-1,-3,-1,1
3148,10,61680,65280,-1,1,0,0,3,0,0,0,-2,-2,2,0,-1,-3,-1,1
3148,34,61680,65280,-1,3,0,0,3,-3,0,0,-2,-2,2,0,-1,-3,-1,1
3148,68,61680,65280,-1,-3,0,0,3,3,0,0,-2,-2,2,0,-1,-3,-1,1
3148,43758,61680,65280,-1,2,0,0,3,1,0,0,-2,0,2,0,-1,-1,-1,1
3148,43694,61680,65280,-1,3,0,0,3,1,0,0,-2,-1,2,0,-1,-1,-1,1
3148,8746,61680,65280,-1,3,0,0,3,-2,0,0,-2,-1,2,0,-1,-1,-1,1
3148,682,61680,65280,-1,3,0,0,3,-1,0,0,-2,-1,2,0,-1,-2,-1,1
3148,2734,61680,65280,-1,3,0,0,3,1,0,0,-2,-2,2,0,-1,-2,-1,1
3148,2574,61680,65280,-1,3,0,0,3,1,0,0,-2,-4,2,0,-1,-2,-1,1
3148,522,61680,65280,-1,3,0,0,3,-1,0,0,-2,-4,2,0,-1,-2,-1,1
3148,1036,61680,65280,-1,-1,0,0,3,3,0,0,-2,-4,2,0,-1,-2,-1,1
3148,1100,61680,65280,-1,-1,0,0,3,3,0,0,-2,-2,2,0,-1,-2,-1,1
3148,17484,61680,65280,-1,-3,0,0,3,4,0,0,-2,-2,2,0,-1,-1,-1,1
3148,17612,61680,65280,-1,-2,0,0,3,4,0,0,-2,-1,2,0,-1,-2,-1,1
3148,1228,61680,65280,-1,-1,0,0,3,3,0,0,-2,-1,2,0,-1,-2,-1,1
3148,3278,61680,65280,-1,1,0,0,3,3,0,0,-2,-2,2,0,-1,-2,-1,1
3148,3086,61680,65280,-1,1,0,0,3,3,0,0,-2,-4,2,0,-1,-2,-1,1
3148,170,61680,65280,-1,3,0,0,3,0,0,0,-2,-2,2,0,-1,-3,-1,1
3148,554,61680,65280,-1,3,0,0,3,-1,0,0,-2,-2,2,0,-1,-2,-1,1
2574,10922,61680,65280,3,4,0,0,1,-1,0,0,-4,-2,2,0,-1,-1,-1,1
3086,10922,61680,65280,1,4,0,0,3,-1,0,0,-4,-2,2,0,-1,-1,-1,1
1036,10922,61680,65280,-2,4,0,0,3,-1,0,0,-4,-2,2,0,-1,-1,-1,1
522,10922,61680,65280,2,4,0,0,-1,-1,0,0,-4,-2,2,0,-1,-1,-1,1
42,10922,61680,65280,2,4,0,0,-1,-1,0,0,-1,-2,2,0,-2,-1,-1,1
76,10922,61680,65280,-1,4,0,0,2,-1,0,0,-1,-2,2,0,-2,-1,-1,1
206,10922,61680,65280,1,4,0,0,2,-1,0,0,-1,-2,2,0,-3,-1,-1,1
174,10922,61680,65280,2,4,0,0,1,-1,0,0,-1,-2,2,0,-3,-1,-1,1
2734,52462,61680,65280,3,2,0,0,1,3,0,0,-2,0,2,0,-2,-2,-1,1
2602,52462,61680,65280,4,2,0,0,-1,3,0,0,-3,0,2,0,-2,-2,-1,1
2570,52462,61680,65280,3,2,0,0,0,3,0,0,-3,0,2,0,-2,-2,-1,1
2574,52462,61680,65280,2,2,0,0,1,3,0,0,-3,0,2,0,-1,-2,-1,1
522,52462,61680,65280,2,2,0,0,-1,3,0,0,-3,0,2,0,-1,-2,-1,1
514,52462,61680,65280,2,2,0,0,-2,3,0,0,-3,0,2,0,-1,-2,-1,1
1036,52462,61680,65280,-1,2,0,0,2,3,0,0,-3,0,2,0,-1,-2,-1,1
1028,52462,61680,65280,-2,2,0,0,2,3,0,0,-3,0,2,0,-1,-2,-1,1
1100,52462,61680,65280,-3,2,0,0,4,3,0,0,-3,0,2,0,-1,-2,-1,1
10794,52462,61680,65280,4,2,0,0,-2,3,0,0,-2,0,2,0,-1,-2,-1,1
554,52462,61680,65280,3,2,0,0,-2,3,0,0,-2,0,2,0,-1,-2,-1,1
3278,44718,61680,65280,1,4,0,0,3,3,0,0,-2,-3,2,0,-2,0,-1,1
2734,44718,61680,65280,4,4,0,0,2,3,0,0,-3,-3,2,0,-3,0,-1,1
682,44718,61680,65280,4,4,0,0,-1,3,0,0,-1,-3,2,0,-3,0,-1,1
170,44718,61680,65280,3,4,0,0,0,3,0,0,-1,-3,2,0,-3,0,-1,1
174,44718,61680,65280,2,4,0,0,1,3,0,0,-1,-3,2,0,-3,0,-1,1
238,44718,61680,65280,1,4,0,0,1,3,0,0,0,-3,2,0,-3,0,-1,1
204,44718,61680,65280,0,4,0,0,1,3,0,0,0,-3,2,0,-3,0,-1,1
76,44718,61680,65280,-1,4,0,0,2,3,0,0,-1,-3,2,0,-3,0,-1,1
68,44718,61680,65280,-2,4,0,0,2,3,0,0,-1,-3,2,0,-3,0,-1,1
206,44718,61680,65280,1,4,0,0,2,3,0,0,-1,-3,2,0,-3,0,-1,1
42,44718,61680,65280,2,4,0,0,-1,3,0,0,-1,-3,2,0,-3,0,-1,1
34,44718,61680,65280,2,4,0,0,-2,3,0,0,-1,-3,2,0,-3,0,-1,1
1100,44718,61680,65280,-3,4,0,0,4,3,0,0,-1,-3,2,0,-3,0,-1,1
1228,44718,61680,65280,-2,4,0,0,4,3,0,0,-1,-3,2,0,-3,0,-1,1
8874,44718,61680,65280,3,4,0,0,-1,3,0,0,0,-3,2,0,-2,0,-1,1
43758,44718,61680,65280,3,4,0,0,1,3,0,0,0,-3,2,0,-2,0,-1,1
17612,44718,61680,65280,-1,4,0,0,3,3,0,0,0,-3,2,0,-2,0,-1,1
554,44718,61680,65280,3,4,0,0,-1,3,0,0,-2,-3,2,0,-2,0,-1,1
